area,item,unit,year,value
Thailand,Sheep,kt,2018,0.012
Thailand,Sheep,kt,2019,0.0118
Thailand,Sheep,kt,2020,0.0116
Thailand,Sheep,kt,2021,0.0114
Thailand,Sheep,kt,2022,0.0112
Thailand,Sheep,kt,2023,0.0109
Thailand,Swine,kt,2010,1.2854
Thailand,Swine,kt,2011,1.3127
Thailand,Swine,kt,2012,1.3192
Thailand,Swine,kt,2013,1.2824
Thailand,Swine,kt,2014,1.28
Thailand,Swine,kt,2015,1.2871
Thailand,Swine,kt,2016,1.2949
Thailand,Swine,kt,2017,1.305
Thailand,Swine,kt,2018,1.3134
Thailand,Swine,kt,2019,1.3186
Thailand,Swine,kt,2020,1.311
Thailand,Swine,kt,2021,1.3031
Thailand,Swine,kt,2022,1.3025
Thailand,Swine,kt,2023,1.3019
Timor-Leste,Buffalo,kt,2010,0.1766
Timor-Leste,Buffalo,kt,2011,0.1796
Timor-Leste,Buffalo,kt,2012,0.1891
Timor-Leste,Buffalo,kt,2013,0.1991
Timor-Leste,Buffalo,kt,2014,0.1995
Timor-Leste,Buffalo,kt,2015,0.2347
Timor-Leste,Buffalo,kt,2016,0.2308
Timor-Leste,Buffalo,kt,2017,0.2295
Timor-Leste,Buffalo,kt,2018,0.2312
Timor-Leste,Buffalo,kt,2019,0.2333
Timor-Leste,Buffalo,kt,2020,0.233
Timor-Leste,Buffalo,kt,2021,0.2313
Timor-Leste,Buffalo,kt,2022,0.232
Timor-Leste,Buffalo,kt,2023,0.2473
Timor-Leste,Cattle,kt,2010,0.2716
Timor-Leste,Cattle,kt,2011,0.2863
Timor-Leste,Cattle,kt,2012,0.2909
Timor-Leste,Cattle,kt,2013,0.2958
Timor-Leste,Cattle,kt,2014,0.2961
Timor-Leste,Cattle,kt,2015,0.3723
Timor-Leste,Cattle,kt,2016,0.3844
Timor-Leste,Cattle,kt,2017,0.3824
Timor-Leste,Cattle,kt,2018,0.3913
Timor-Leste,Cattle,kt,2019,0.4801
Timor-Leste,Cattle,kt,2020,0.4147
Timor-Leste,Cattle,kt,2021,0.3744
Timor-Leste,Cattle,kt,2022,0.3981
Timor-Leste,Cattle,kt,2023,0.4054
Timor-Leste,Goats,kt,2010,0.0521
Timor-Leste,Goats,kt,2011,0.0548
Timor-Leste,Goats,kt,2012,0.0577
Timor-Leste,Goats,kt,2013,0.0608
Timor-Leste,Goats,kt,2014,0.061
Timor-Leste,Goats,kt,2015,0.0542
Timor-Leste,Goats,kt,2016,0.0539
Timor-Leste,Goats,kt,2017,0.0562
Timor-Leste,Goats,kt,2018,0.0587
Timor-Leste,Goats,kt,2019,0.0615
Timor-Leste,Goats,kt,2020,0.0654
Timor-Leste,Goats,kt,2021,0.0703
Timor-Leste,Goats,kt,2022,0.0737
Timor-Leste,Goats,kt,2023,0.0582
Timor-Leste,Sheep,kt,2010,0.0119
Timor-Leste,Sheep,kt,2011,0.014
Timor-Leste,Sheep,kt,2012,0.0165
Timor-Leste,Sheep,kt,2013,0.0195
Timor-Leste,Sheep,kt,2014,0.0196
Timor-Leste,Sheep,kt,2015,0.0115
Timor-Leste,Sheep,kt,2016,0.0099
Timor-Leste,Sheep,kt,2017,0.0091
Timor-Leste,Sheep,kt,2018,0.0079
Timor-Leste,Sheep,kt,2019,0.0068
Timor-Leste,Sheep,kt,2020,0.0092
Timor-Leste,Sheep,kt,2021,0.011
Timor-Leste,Sheep,kt,2022,0.0115
Timor-Leste,Sheep,kt,2023,0.0058
Timor-Leste,Swine,kt,2010,0.0557
Timor-Leste,Swine,kt,2011,0.0583
Timor-Leste,Swine,kt,2012,0.0614
Timor-Leste,Swine,kt,2013,0.0646
Timor-Leste,Swine,kt,2014,0.068
Timor-Leste,Swine,kt,2015,0.0707
Timor-Leste,Swine,kt,2016,0.071
Timor-Leste,Swine,kt,2017,0.0661
Timor-Leste,Swine,kt,2018,0.0656
Timor-Leste,Swine,kt,2019,0.0765
Timor-Leste,Swine,kt,2020,0.0631
Timor-Leste,Swine,kt,2021,0.0416
Timor-Leste,Swine,kt,2022,0.0601
Timor-Leste,Swine,kt,2023,0.0648
Turkmenistan,Cattle,kt,2010,3.5259
Turkmenistan,Cattle,kt,2011,3.5607
Turkmenistan,Cattle,kt,2012,3.5945
Turkmenistan,Cattle,kt,2013,3.66
Turkmenistan,Cattle,kt,2014,3.7146
Turkmenistan,Cattle,kt,2015,3.7672
Turkmenistan,Cattle,kt,2016,3.7984
Turkmenistan,Cattle,kt,2017,3.8581
Turkmenistan,Cattle,kt,2018,3.8774
Turkmenistan,Cattle,kt,2019,3.8928
Turkmenistan,Cattle,kt,2020,4.0514
Turkmenistan,Cattle,kt,2021,4.0773
Turkmenistan,Cattle,kt,2022,4.1002
Turkmenistan,Cattle,kt,2023,4.132
Turkmenistan,Goats,kt,2010,0.9571
Turkmenistan,Goats,kt,2011,0.7842
Turkmenistan,Goats,kt,2012,0.7837
Turkmenistan,Goats,kt,2013,0.8326
Turkmenistan,Goats,kt,2014,0.9843
Turkmenistan,Goats,kt,2015,1.0987
Turkmenistan,Goats,kt,2016,1.1938
Turkmenistan,Goats,kt,2017,1.271
Turkmenistan,Goats,kt,2018,1.2993
Turkmenistan,Goats,kt,2019,1.2988
Turkmenistan,Goats,kt,2020,1.6009
Turkmenistan,Goats,kt,2021,1.6064
Turkmenistan,Goats,kt,2022,1.5997
Turkmenistan,Goats,kt,2023,1.6691
Turkmenistan,Sheep,kt,2010,3.8588
Turkmenistan,Sheep,kt,2011,3.8729
Turkmenistan,Sheep,kt,2012,3.9722
Turkmenistan,Sheep,kt,2013,3.9722
Turkmenistan,Sheep,kt,2014,3.9722
Turkmenistan,Sheep,kt,2015,4.008
Turkmenistan,Sheep,kt,2016,4.0362
Turkmenistan,Sheep,kt,2017,4.012
Turkmenistan,Sheep,kt,2018,4.0244
Turkmenistan,Sheep,kt,2019,4.0554
Turkmenistan,Sheep,kt,2020,3.9897
Turkmenistan,Sheep,kt,2021,4.0187
Turkmenistan,Sheep,kt,2022,4.0521
Turkmenistan,Sheep,kt,2023,4.007
Turkmenistan,Swine,kt,2010,0.0023
Turkmenistan,Swine,kt,2011,0.0018
Turkmenistan,Swine,kt,2012,0.0016
Turkmenistan,Swine,kt,2013,0.0014
Turkmenistan,Swine,kt,2014,0.0014
Turkmenistan,Swine,kt,2015,0.0015
Turkmenistan,Swine,kt,2016,0.0014
Turkmenistan,Swine,kt,2017,0.0014
Turkmenistan,Swine,kt,2018,0.0015
Turkmenistan,Swine,kt,2019,0.0014
Turkmenistan,Swine,kt,2020,0.0012
Turkmenistan,Swine,kt,2021,0.0013
Turkmenistan,Swine,kt,2022,0.0013
Turkmenistan,Swine,kt,2023,0.0013
Türkiye,Buffalo,kt,2010,0.0992
Türkiye,Buffalo,kt,2011,0.0964
Türkiye,Buffalo,kt,2012,0.111
Türkiye,Buffalo,kt,2013,0.1222
Türkiye,Buffalo,kt,2014,0.1337
Türkiye,Buffalo,kt,2015,0.1386
Türkiye,Buffalo,kt,2016,0.1521
Türkiye,Buffalo,kt,2017,0.1616
Türkiye,Buffalo,kt,2018,0.2029
Türkiye,Buffalo,kt,2019,0.2095
Türkiye,Buffalo,kt,2020,0.2189
Türkiye,Buffalo,kt,2021,0.2111
Türkiye,Buffalo,kt,2022,0.1954
Türkiye,Buffalo,kt,2023,0.184
Türkiye,Cattle,kt,2010,21.781
Türkiye,Cattle,kt,2011,23.1903
Türkiye,Cattle,kt,2012,25.4384
Türkiye,Cattle,kt,2013,28.2246
Türkiye,Cattle,kt,2014,29.0969
Türkiye,Cattle,kt,2015,28.71
Türkiye,Cattle,kt,2016,28.237
Türkiye,Cattle,kt,2017,28.7706
Türkiye,Cattle,kt,2018,34.2188
Türkiye,Cattle,kt,2019,35.4875
Türkiye,Cattle,kt,2020,36.6546
Türkiye,Cattle,kt,2021,36.4272
Türkiye,Cattle,kt,2022,34.4272
Türkiye,Cattle,kt,2023,33.5655
Türkiye,Goats,kt,2010,1.7227
Türkiye,Goats,kt,2011,2.1141
Türkiye,Goats,kt,2012,2.4449
Türkiye,Goats,kt,2013,2.8074
Türkiye,Goats,kt,2014,3.0991
Türkiye,Goats,kt,2015,3.4751
Türkiye,Goats,kt,2016,3.4991
Türkiye,Goats,kt,2017,3.4753
Türkiye,Goats,kt,2018,3.6691
Türkiye,Goats,kt,2019,3.7642
Türkiye,Goats,kt,2020,4.0264
Türkiye,Goats,kt,2021,4.1458
Türkiye,Goats,kt,2022,3.8893
Türkiye,Goats,kt,2023,3.461
Türkiye,Sheep,kt,2010,5.8357
Türkiye,Sheep,kt,2011,6.1825
Türkiye,Sheep,kt,2012,6.7025
Türkiye,Sheep,kt,2013,7.3434
Türkiye,Sheep,kt,2014,7.8412
Türkiye,Sheep,kt,2015,8.3381
Türkiye,Sheep,kt,2016,8.4366
Türkiye,Sheep,kt,2017,8.2963
Türkiye,Sheep,kt,2018,9.4238
Türkiye,Sheep,kt,2019,9.981
Türkiye,Sheep,kt,2020,11.2799
Türkiye,Sheep,kt,2021,12.0968
Türkiye,Sheep,kt,2022,11.9656
Türkiye,Sheep,kt,2023,11.2621
Türkiye,Swine,kt,2010,0.0013
Türkiye,Swine,kt,2011,0.0011
Türkiye,Swine,kt,2012,0.0012
Türkiye,Swine,kt,2013,0.002
Türkiye,Swine,kt,2014,0.0021
Türkiye,Swine,kt,2015,0.0018
Türkiye,Swine,kt,2016,0.0011
Türkiye,Swine,kt,2017,0.0009
Türkiye,Swine,kt,2018,0.0011
Türkiye,Swine,kt,2019,0.001
Türkiye,Swine,kt,2020,0.0007
Türkiye,Swine,kt,2021,0.0009
Türkiye,Swine,kt,2022,0.0011
Türkiye,Swine,kt,2023,0.0011
United Arab Emirates,Cattle,kt,2010,0.2006
United Arab Emirates,Cattle,kt,2011,0.1785
United Arab Emirates,Cattle,kt,2012,0.1642
United Arab Emirates,Cattle,kt,2013,0.1757
United Arab Emirates,Cattle,kt,2014,0.1837
United Arab Emirates,Cattle,kt,2015,0.222
United Arab Emirates,Cattle,kt,2016,0.2175
United Arab Emirates,Cattle,kt,2017,0.2148
United Arab Emirates,Cattle,kt,2018,0.2099
United Arab Emirates,Cattle,kt,2019,0.2056
United Arab Emirates,Cattle,kt,2020,0.2109
United Arab Emirates,Cattle,kt,2021,0.2279
United Arab Emirates,Cattle,kt,2022,0.2247
United Arab Emirates,Cattle,kt,2023,0.2231
United Arab Emirates,Goats,kt,2010,0.6328
United Arab Emirates,Goats,kt,2011,0.6381
United Arab Emirates,Goats,kt,2012,0.5305
United Arab Emirates,Goats,kt,2013,0.6216
United Arab Emirates,Goats,kt,2014,0.733
United Arab Emirates,Goats,kt,2015,0.7476
United Arab Emirates,Goats,kt,2016,0.754
United Arab Emirates,Goats,kt,2017,0.7826
United Arab Emirates,Goats,kt,2018,0.8046
United Arab Emirates,Goats,kt,2019,0.7895
United Arab Emirates,Goats,kt,2020,0.806
United Arab Emirates,Goats,kt,2021,0.7707
United Arab Emirates,Goats,kt,2022,0.7511
United Arab Emirates,Goats,kt,2023,0.7759
United Arab Emirates,Sheep,kt,2010,0.3617
United Arab Emirates,Sheep,kt,2011,0.3713
United Arab Emirates,Sheep,kt,2012,0.4932
United Arab Emirates,Sheep,kt,2013,0.5577
United Arab Emirates,Sheep,kt,2014,0.5559
United Arab Emirates,Sheep,kt,2015,0.5715
United Arab Emirates,Sheep,kt,2016,0.5699
United Arab Emirates,Sheep,kt,2017,0.57
United Arab Emirates,Sheep,kt,2018,0.5751
United Arab Emirates,Sheep,kt,2019,0.5473
United Arab Emirates,Sheep,kt,2020,0.5501
United Arab Emirates,Sheep,kt,2021,0.5528
United Arab Emirates,Sheep,kt,2022,0.5548
United Arab Emirates,Sheep,kt,2023,0.5526
Uzbekistan,Cattle,kt,2010,13.8622
Uzbekistan,Cattle,kt,2011,14.8154
Uzbekistan,Cattle,kt,2012,15.7246
Uzbekistan,Cattle,kt,2013,16.5735
Uzbekistan,Cattle,kt,2014,17.3337
Uzbekistan,Cattle,kt,2015,17.9798
Uzbekistan,Cattle,kt,2016,19.9076
Uzbekistan,Cattle,kt,2017,20.3737
Uzbekistan,Cattle,kt,2018,20.9248
Uzbekistan,Cattle,kt,2019,21.1367
Uzbekistan,Cattle,kt,2020,21.4634
Uzbekistan,Cattle,kt,2021,22.1009
Uzbekistan,Cattle,kt,2022,22.5984
Uzbekistan,Cattle,kt,2023,23.062
Uzbekistan,Goats,kt,2010,0.8035
Uzbekistan,Goats,kt,2011,0.8748
Uzbekistan,Goats,kt,2012,0.9513
Uzbekistan,Goats,kt,2013,1.0143
Uzbekistan,Goats,kt,2014,1.0806
Uzbekistan,Goats,kt,2015,1.1079
Uzbekistan,Goats,kt,2016,1.2787
Uzbekistan,Goats,kt,2017,1.3092
Uzbekistan,Goats,kt,2018,1.3009
Uzbekistan,Goats,kt,2019,1.2678
Uzbekistan,Goats,kt,2020,1.2407
Uzbekistan,Goats,kt,2021,1.2453
Uzbekistan,Goats,kt,2022,1.2526
Uzbekistan,Goats,kt,2023,1.2252
Uzbekistan,Sheep,kt,2010,3.428
Uzbekistan,Sheep,kt,2011,3.6266
Uzbekistan,Sheep,kt,2012,3.8037
Uzbekistan,Sheep,kt,2013,4.0181
Uzbekistan,Sheep,kt,2014,4.1301
Uzbekistan,Sheep,kt,2015,4.3121
Uzbekistan,Sheep,kt,2016,4.5275
Uzbekistan,Sheep,kt,2017,4.7698
Uzbekistan,Sheep,kt,2018,5.0433
Uzbekistan,Sheep,kt,2019,5.1633
Uzbekistan,Sheep,kt,2020,5.3424
Uzbekistan,Sheep,kt,2021,5.4837
Uzbekistan,Sheep,kt,2022,5.657
Uzbekistan,Sheep,kt,2023,5.826
Uzbekistan,Swine,kt,2010,0.0163
Uzbekistan,Swine,kt,2011,0.0169
Uzbekistan,Swine,kt,2012,0.0163
Uzbekistan,Swine,kt,2013,0.0161
Uzbekistan,Swine,kt,2014,0.0156
Uzbekistan,Swine,kt,2015,0.0148
Uzbekistan,Swine,kt,2016,0.0144
Uzbekistan,Swine,kt,2017,0.0127
Uzbekistan,Swine,kt,2018,0.0099
Uzbekistan,Swine,kt,2019,0.0092
Uzbekistan,Swine,kt,2020,0.0088
Uzbekistan,Swine,kt,2021,0.0083
Uzbekistan,Swine,kt,2022,0.0076
Uzbekistan,Swine,kt,2023,0.0068
Viet Nam,Buffalo,kt,2010,5.2647
Viet Nam,Buffalo,kt,2011,4.9627
Viet Nam,Buffalo,kt,2012,4.8087
Viet Nam,Buffalo,kt,2013,4.6837
Viet Nam,Buffalo,kt,2014,4.6139
Viet Nam,Buffalo,kt,2015,4.6187
Viet Nam,Buffalo,kt,2016,4.6103
Viet Nam,Buffalo,kt,2017,4.5595
Viet Nam,Buffalo,kt,2018,4.4377
Viet Nam,Buffalo,kt,2019,4.3696
Viet Nam,Buffalo,kt,2020,4.2687
Viet Nam,Buffalo,kt,2021,4.1408
Viet Nam,Buffalo,kt,2022,4.0827
Viet Nam,Buffalo,kt,2023,3.9087
Viet Nam,Cattle,kt,2010,9.7984
Viet Nam,Cattle,kt,2011,9.1699
Viet Nam,Cattle,kt,2012,8.7592
Viet Nam,Cattle,kt,2013,8.687
Viet Nam,Cattle,kt,2014,8.8122
Viet Nam,Cattle,kt,2015,9.0298
Viet Nam,Cattle,kt,2016,9.2473
Viet Nam,Cattle,kt,2017,9.5121
Viet Nam,Cattle,kt,2018,9.7633
Viet Nam,Cattle,kt,2019,10.1948
Viet Nam,Cattle,kt,2020,10.4805
Viet Nam,Cattle,kt,2021,10.6569
Viet Nam,Cattle,kt,2022,10.6893
Viet Nam,Cattle,kt,2023,10.6532
Viet Nam,Goats,kt,2010,0.4404
Viet Nam,Goats,kt,2011,0.4334
Viet Nam,Goats,kt,2012,0.4593
Viet Nam,Goats,kt,2013,0.4767
Viet Nam,Goats,kt,2014,0.547
Viet Nam,Goats,kt,2015,0.6811
Viet Nam,Goats,kt,2016,0.6908
Viet Nam,Goats,kt,2017,0.8738
Viet Nam,Goats,kt,2018,0.9174
Viet Nam,Goats,kt,2019,0.8919
Viet Nam,Goats,kt,2020,0.9074
Viet Nam,Goats,kt,2021,0.9438
Viet Nam,Goats,kt,2022,1.0306
Viet Nam,Goats,kt,2023,1.0557
Viet Nam,Swine,kt,2010,4.6152
Viet Nam,Swine,kt,2011,4.5617
Viet Nam,Swine,kt,2012,4.467
Viet Nam,Swine,kt,2013,4.4283
Viet Nam,Swine,kt,2014,4.5121
Viet Nam,Swine,kt,2015,4.6789
Viet Nam,Swine,kt,2016,4.9022
Viet Nam,Swine,kt,2017,4.6209
Viet Nam,Swine,kt,2018,4.7465
Viet Nam,Swine,kt,2019,3.3073
Viet Nam,Swine,kt,2020,3.714
Viet Nam,Swine,kt,2021,3.9121
Viet Nam,Swine,kt,2022,4.1722
Viet Nam,Swine,kt,2023,4.3072
Yemen,Cattle,kt,2010,3.0793
Yemen,Cattle,kt,2011,3.1682
Yemen,Cattle,kt,2012,3.2225
Yemen,Cattle,kt,2013,3.2935
Yemen,Cattle,kt,2014,3.3781
Yemen,Cattle,kt,2015,3.3344
Yemen,Cattle,kt,2016,3.2374
Yemen,Cattle,kt,2017,3.1897
Yemen,Cattle,kt,2018,2.8733
Yemen,Cattle,kt,2019,3.4642
Yemen,Cattle,kt,2020,3.4977
Yemen,Cattle,kt,2021,3.5667
Yemen,Cattle,kt,2022,3.5598
Yemen,Cattle,kt,2023,3.5763
Yemen,Goats,kt,2010,3.0287
Yemen,Goats,kt,2011,3.0589
Yemen,Goats,kt,2012,3.0766
Yemen,Goats,kt,2013,3.1091
Yemen,Goats,kt,2014,3.1509
Yemen,Goats,kt,2015,3.1131
Yemen,Goats,kt,2016,3.0509
Yemen,Goats,kt,2017,3.0249
Yemen,Goats,kt,2018,2.904
Yemen,Goats,kt,2019,3.1866
Yemen,Goats,kt,2020,3.2124
Yemen,Goats,kt,2021,3.373
Yemen,Goats,kt,2022,3.4545
Yemen,Goats,kt,2023,3.3542
Yemen,Sheep,kt,2010,2.465
Yemen,Sheep,kt,2011,2.5057
Yemen,Sheep,kt,2012,2.5221
Yemen,Sheep,kt,2013,2.5575
Yemen,Sheep,kt,2014,2.5941
Yemen,Sheep,kt,2015,2.563
Yemen,Sheep,kt,2016,2.4379
Yemen,Sheep,kt,2017,2.4595
Yemen,Sheep,kt,2018,2.3598
Yemen,Sheep,kt,2019,2.602
Yemen,Sheep,kt,2020,2.6417
Yemen,Sheep,kt,2021,2.7738
Yemen,Sheep,kt,2022,2.8131
Yemen,Sheep,kt,2023,2.7699
