area,item,unit,year,value
Oman,Goats,kt,2011,9.1533
Oman,Goats,kt,2012,9.3365
Oman,Goats,kt,2013,10.8848
Oman,Goats,kt,2014,11.1025
Oman,Goats,kt,2015,11.3245
Oman,Goats,kt,2016,11.551
Oman,Goats,kt,2017,11.782
Oman,Goats,kt,2018,12.0177
Oman,Goats,kt,2019,12.258
Oman,Goats,kt,2020,12.5032
Oman,Goats,kt,2021,12.7532
Oman,Goats,kt,2022,13.0083
Oman,Goats,kt,2023,13.2685
Oman,Sheep,kt,2010,2.0207
Oman,Sheep,kt,2011,2.0613
Oman,Sheep,kt,2012,2.1008
Oman,Sheep,kt,2013,2.8508
Oman,Sheep,kt,2014,2.9078
Oman,Sheep,kt,2015,2.966
Oman,Sheep,kt,2016,3.0253
Oman,Sheep,kt,2017,3.0858
Oman,Sheep,kt,2018,3.1475
Oman,Sheep,kt,2019,3.2104
Oman,Sheep,kt,2020,3.2747
Oman,Sheep,kt,2021,3.3401
Oman,Sheep,kt,2022,3.4069
Oman,Sheep,kt,2023,3.4751
Pakistan,Buffalo,kt,2010,1764.78
Pakistan,Buffalo,kt,2011,1903.5
Pakistan,Buffalo,kt,2012,1961.22
Pakistan,Buffalo,kt,2013,2013.3
Pakistan,Buffalo,kt,2014,2073.18
Pakistan,Buffalo,kt,2015,2134.8
Pakistan,Buffalo,kt,2016,2196
Pakistan,Buffalo,kt,2017,2262
Pakistan,Buffalo,kt,2018,2330.88
Pakistan,Buffalo,kt,2019,2400.12
Pakistan,Buffalo,kt,2020,2471.46
Pakistan,Buffalo,kt,2021,2544.96
Pakistan,Buffalo,kt,2022,2620.56
Pakistan,Buffalo,kt,2023,2698.44
Pakistan,Cattle,kt,2010,1338.073
Pakistan,Cattle,kt,2011,1388.205
Pakistan,Cattle,kt,2012,1440.524
Pakistan,Cattle,kt,2013,1494.837
Pakistan,Cattle,kt,2014,1551.197
Pakistan,Cattle,kt,2015,1609.667
Pakistan,Cattle,kt,2016,1670.45
Pakistan,Cattle,kt,2017,1733.034
Pakistan,Cattle,kt,2018,1798.666
Pakistan,Cattle,kt,2019,1866.481
Pakistan,Cattle,kt,2020,1936.856
Pakistan,Cattle,kt,2021,2009.883
Pakistan,Cattle,kt,2022,2085.62
Pakistan,Cattle,kt,2023,2164.256
Pakistan,Goats,kt,2010,309.4659
Pakistan,Goats,kt,2011,317.8516
Pakistan,Goats,kt,2012,326.4648
Pakistan,Goats,kt,2013,335.3159
Pakistan,Goats,kt,2014,344.3995
Pakistan,Goats,kt,2015,353.7314
Pakistan,Goats,kt,2016,363.3166
Pakistan,Goats,kt,2017,373.1654
Pakistan,Goats,kt,2018,383.2728
Pakistan,Goats,kt,2019,393.6593
Pakistan,Goats,kt,2020,404.3302
Pakistan,Goats,kt,2021,415.2854
Pakistan,Goats,kt,2022,426.5405
Pakistan,Goats,kt,2023,438.0955
Pakistan,Sheep,kt,2010,142.9486
Pakistan,Sheep,kt,2011,144.6429
Pakistan,Sheep,kt,2012,146.3527
Pakistan,Sheep,kt,2013,148.0882
Pakistan,Sheep,kt,2014,149.8392
Pakistan,Sheep,kt,2015,151.616
Pakistan,Sheep,kt,2016,153.4134
Pakistan,Sheep,kt,2017,155.2261
Pakistan,Sheep,kt,2018,157.0647
Pakistan,Sheep,kt,2019,158.9238
Pakistan,Sheep,kt,2020,160.8088
Pakistan,Sheep,kt,2021,162.7142
Pakistan,Sheep,kt,2022,164.6404
Pakistan,Sheep,kt,2023,166.5871
Palestine,Cattle,kt,2010,1.4202
Palestine,Cattle,kt,2011,1.6798
Palestine,Cattle,kt,2012,1.3174
Palestine,Cattle,kt,2013,1.2461
Palestine,Cattle,kt,2014,1.7372
Palestine,Cattle,kt,2015,1.5125
Palestine,Cattle,kt,2016,0.9551
Palestine,Cattle,kt,2017,1.674
Palestine,Cattle,kt,2018,1.9033
Palestine,Cattle,kt,2019,1.2797
Palestine,Cattle,kt,2020,1.0647
Palestine,Cattle,kt,2021,2.6712
Palestine,Cattle,kt,2022,2.0488
Palestine,Cattle,kt,2023,1.8513
Palestine,Goats,kt,2010,1.1341
Palestine,Goats,kt,2011,1.2415
Palestine,Goats,kt,2012,1.1374
Palestine,Goats,kt,2013,1.1133
Palestine,Goats,kt,2014,1.0857
Palestine,Goats,kt,2015,1.1371
Palestine,Goats,kt,2016,1.0735
Palestine,Goats,kt,2017,1.1116
Palestine,Goats,kt,2018,1.1507
Palestine,Goats,kt,2019,0.9468
Palestine,Goats,kt,2020,1.1055
Palestine,Goats,kt,2021,1.2406
Palestine,Goats,kt,2022,1.3211
Palestine,Goats,kt,2023,1.1955
Palestine,Sheep,kt,2010,2.9213
Palestine,Sheep,kt,2011,3.7719
Palestine,Sheep,kt,2012,3.7904
Palestine,Sheep,kt,2013,3.7641
Palestine,Sheep,kt,2014,3.7492
Palestine,Sheep,kt,2015,3.8066
Palestine,Sheep,kt,2016,3.8629
Palestine,Sheep,kt,2017,3.8977
Palestine,Sheep,kt,2018,3.9209
Palestine,Sheep,kt,2019,3.9127
Palestine,Sheep,kt,2020,3.9477
Palestine,Sheep,kt,2021,3.9715
Palestine,Sheep,kt,2022,4.0432
Palestine,Sheep,kt,2023,4.1266
Philippines,Buffalo,kt,2010,186.4128
Philippines,Buffalo,kt,2011,175.2921
Philippines,Buffalo,kt,2012,168.9366
Philippines,Buffalo,kt,2013,166.032
Philippines,Buffalo,kt,2014,162.3044
Philippines,Buffalo,kt,2015,162.7258
Philippines,Buffalo,kt,2016,163.9942
Philippines,Buffalo,kt,2017,164.268
Philippines,Buffalo,kt,2018,164.3113
Philippines,Buffalo,kt,2019,163.793
Philippines,Buffalo,kt,2020,163.3458
Philippines,Buffalo,kt,2021,162.3933
Philippines,Buffalo,kt,2022,158.1448
Philippines,Buffalo,kt,2023,158.2386
Philippines,Cattle,kt,2010,123.7362
Philippines,Cattle,kt,2011,121.2162
Philippines,Cattle,kt,2012,120.0521
Philippines,Cattle,kt,2013,120.3277
Philippines,Cattle,kt,2014,121.0129
Philippines,Cattle,kt,2015,122.0718
Philippines,Cattle,kt,2016,123.008
Philippines,Cattle,kt,2017,122.7611
Philippines,Cattle,kt,2018,123.1122
Philippines,Cattle,kt,2019,122.2231
Philippines,Cattle,kt,2020,122.5848
Philippines,Cattle,kt,2021,125.6234
Philippines,Cattle,kt,2022,124.3862
Philippines,Cattle,kt,2023,124.5242
Philippines,Goats,kt,2010,21.7624
Philippines,Goats,kt,2011,20.2195
Philippines,Goats,kt,2012,19.3533
Philippines,Goats,kt,2013,19.2429
Philippines,Goats,kt,2014,19.2512
Philippines,Goats,kt,2015,19.1395
Philippines,Goats,kt,2016,19.0816
Philippines,Goats,kt,2017,19.3279
Philippines,Goats,kt,2018,19.4032
Philippines,Goats,kt,2019,19.5651
Philippines,Goats,kt,2020,19.865
Philippines,Goats,kt,2021,20.1509
Philippines,Goats,kt,2022,20.3582
Philippines,Goats,kt,2023,20.3288
Philippines,Sheep,kt,2010,0.1557
Philippines,Sheep,kt,2011,0.1557
Philippines,Sheep,kt,2012,0.1557
Philippines,Sheep,kt,2013,0.1557
Philippines,Sheep,kt,2014,0.1557
Philippines,Sheep,kt,2015,0.1557
Philippines,Sheep,kt,2016,0.1557
Philippines,Sheep,kt,2017,0.1557
Philippines,Sheep,kt,2018,0.1557
Philippines,Sheep,kt,2019,0.1557
Philippines,Sheep,kt,2020,0.1557
Philippines,Sheep,kt,2021,0.1557
Philippines,Sheep,kt,2022,0.1557
Philippines,Sheep,kt,2023,0.1557
Philippines,Swine,kt,2010,93.7846
Philippines,Swine,kt,2011,86.1217
Philippines,Swine,kt,2012,83.0411
Philippines,Swine,kt,2013,82.9014
Philippines,Swine,kt,2014,82.6116
Philippines,Swine,kt,2015,83.9981
Philippines,Swine,kt,2016,87.351
Philippines,Swine,kt,2017,86.9945
Philippines,Swine,kt,2018,88.2311
Philippines,Swine,kt,2019,88.9647
Philippines,Swine,kt,2020,89.57
Philippines,Swine,kt,2021,69.6018
Philippines,Swine,kt,2022,65.9826
Philippines,Swine,kt,2023,68.3595
Qatar,Cattle,kt,2010,0.4538
Qatar,Cattle,kt,2011,0.4087
Qatar,Cattle,kt,2012,0.4291
Qatar,Cattle,kt,2013,0.6771
Qatar,Cattle,kt,2014,0.8029
Qatar,Cattle,kt,2015,0.6472
Qatar,Cattle,kt,2016,0.9831
Qatar,Cattle,kt,2017,0.8887
Qatar,Cattle,kt,2018,1.3113
Qatar,Cattle,kt,2019,1.468
Qatar,Cattle,kt,2020,1.521
Qatar,Cattle,kt,2021,1.7131
Qatar,Cattle,kt,2022,1.4204
Qatar,Cattle,kt,2023,1.4973
Qatar,Goats,kt,2010,0.8959
Qatar,Goats,kt,2011,0.9918
Qatar,Goats,kt,2012,1.1238
Qatar,Goats,kt,2013,1.2311
Qatar,Goats,kt,2014,1.3948
Qatar,Goats,kt,2015,1.6439
Qatar,Goats,kt,2016,1.8978
Qatar,Goats,kt,2017,1.9962
Qatar,Goats,kt,2018,2.1394
Qatar,Goats,kt,2019,2.3035
Qatar,Goats,kt,2020,2.3951
Qatar,Goats,kt,2021,2.0081
Qatar,Goats,kt,2022,1.8695
Qatar,Goats,kt,2023,1.9432
Qatar,Sheep,kt,2010,1.1118
Qatar,Sheep,kt,2011,1.2552
Qatar,Sheep,kt,2012,1.6038
Qatar,Sheep,kt,2013,2.0788
Qatar,Sheep,kt,2014,2.8363
Qatar,Sheep,kt,2015,3.2818
Qatar,Sheep,kt,2016,4.2787
Qatar,Sheep,kt,2017,4.8489
Qatar,Sheep,kt,2018,5.1733
Qatar,Sheep,kt,2019,5.2468
Qatar,Sheep,kt,2020,5.3129
Qatar,Sheep,kt,2021,4.7912
Qatar,Sheep,kt,2022,4.2325
Qatar,Sheep,kt,2023,4.2151
Republic of Korea,Cattle,kt,2010,166.9845
Republic of Korea,Cattle,kt,2011,166.688
Republic of Korea,Cattle,kt,2012,173.2515
Republic of Korea,Cattle,kt,2013,166.5966
Republic of Korea,Cattle,kt,2014,159.3638
Republic of Korea,Cattle,kt,2015,166.5522
Republic of Korea,Cattle,kt,2016,168.5176
Republic of Korea,Cattle,kt,2017,170.7141
Republic of Korea,Cattle,kt,2018,175.1613
Republic of Korea,Cattle,kt,2019,181.0756
Republic of Korea,Cattle,kt,2020,188.7093
Republic of Korea,Cattle,kt,2021,197.4153
Republic of Korea,Cattle,kt,2022,203.3116
Republic of Korea,Cattle,kt,2023,199.4759
Republic of Korea,Goats,kt,2010,1.2444
Republic of Korea,Goats,kt,2011,1.267
Republic of Korea,Goats,kt,2012,1.3146
Republic of Korea,Goats,kt,2013,1.2406
Republic of Korea,Goats,kt,2014,1.2812
Republic of Korea,Goats,kt,2015,1.4519
Republic of Korea,Goats,kt,2016,1.7822
Republic of Korea,Goats,kt,2017,1.5751
Republic of Korea,Goats,kt,2018,1.4888
Republic of Korea,Goats,kt,2019,1.5474
Republic of Korea,Goats,kt,2020,1.6943
Republic of Korea,Goats,kt,2021,1.5811
Republic of Korea,Goats,kt,2022,1.6072
Republic of Korea,Goats,kt,2023,1.6501
Republic of Korea,Sheep,kt,2010,0.02
Republic of Korea,Sheep,kt,2011,0.0152
Republic of Korea,Sheep,kt,2012,0.0155
Republic of Korea,Sheep,kt,2013,0.0129
Republic of Korea,Sheep,kt,2014,0.0112
Republic of Korea,Sheep,kt,2015,0.0166
Republic of Korea,Sheep,kt,2016,0.0073
Republic of Korea,Sheep,kt,2017,0.0109
Republic of Korea,Sheep,kt,2018,0.0111
Republic of Korea,Sheep,kt,2019,0.01
Republic of Korea,Sheep,kt,2020,0.0094
Republic of Korea,Sheep,kt,2021,0.0092
Republic of Korea,Sheep,kt,2022,0.0081
Republic of Korea,Sheep,kt,2023,0.0068
Republic of Korea,Swine,kt,2010,29.6419
Republic of Korea,Swine,kt,2011,24.5129
Republic of Korea,Swine,kt,2012,29.7478
Republic of Korea,Swine,kt,2013,29.7366
Republic of Korea,Swine,kt,2014,30.2709
Republic of Korea,Swine,kt,2015,30.5607
Republic of Korea,Swine,kt,2016,31.1003
Republic of Korea,Swine,kt,2017,33.8189
Republic of Korea,Swine,kt,2018,33.9984
Republic of Korea,Swine,kt,2019,33.8397
Republic of Korea,Swine,kt,2020,33.2341
Republic of Korea,Swine,kt,2021,33.6497
Republic of Korea,Swine,kt,2022,33.3716
Republic of Korea,Swine,kt,2023,33.2671
Saudi Arabia,Cattle,kt,2010,15.1543
Saudi Arabia,Cattle,kt,2011,16.313
Saudi Arabia,Cattle,kt,2012,18.3148
Saudi Arabia,Cattle,kt,2013,18.6039
Saudi Arabia,Cattle,kt,2014,15.3688
Saudi Arabia,Cattle,kt,2015,15.5136
Saudi Arabia,Cattle,kt,2016,15.6692
Saudi Arabia,Cattle,kt,2017,15.8227
Saudi Arabia,Cattle,kt,2018,18.2116
Saudi Arabia,Cattle,kt,2019,21.4113
Saudi Arabia,Cattle,kt,2020,25.9927
Saudi Arabia,Cattle,kt,2021,25.6949
Saudi Arabia,Cattle,kt,2022,25.5866
Saudi Arabia,Cattle,kt,2023,23.7385
Saudi Arabia,Goats,kt,2010,17.6375
Saudi Arabia,Goats,kt,2011,17.5029
Saudi Arabia,Goats,kt,2012,17.6375
Saudi Arabia,Goats,kt,2013,17.7513
Saudi Arabia,Goats,kt,2014,18.4397
Saudi Arabia,Goats,kt,2015,18.6232
Saudi Arabia,Goats,kt,2016,18.8085
Saudi Arabia,Goats,kt,2017,18.9957
Saudi Arabia,Goats,kt,2018,18.6701
Saudi Arabia,Goats,kt,2019,19.2064
Saudi Arabia,Goats,kt,2020,31.5694
Saudi Arabia,Goats,kt,2021,31.5476
Saudi Arabia,Goats,kt,2022,35.0843
Saudi Arabia,Goats,kt,2023,32.7338
Saudi Arabia,Sheep,kt,2010,45.0626
Saudi Arabia,Sheep,kt,2011,52.0481
Saudi Arabia,Sheep,kt,2012,52.2182
Saudi Arabia,Sheep,kt,2013,59.2861
Saudi Arabia,Sheep,kt,2014,46.6836
Saudi Arabia,Sheep,kt,2015,47.1482
Saudi Arabia,Sheep,kt,2016,47.6173
Saudi Arabia,Sheep,kt,2017,48.0911
Saudi Arabia,Sheep,kt,2018,48.4416
Saudi Arabia,Sheep,kt,2019,48.5614
Saudi Arabia,Sheep,kt,2020,90.218
Saudi Arabia,Sheep,kt,2021,90.4006
Saudi Arabia,Sheep,kt,2022,112.4102
Saudi Arabia,Sheep,kt,2023,97.6763
Singapore,Cattle,kt,2010,0.0103
Singapore,Cattle,kt,2011,0.0102
Singapore,Cattle,kt,2012,0.0103
Singapore,Cattle,kt,2013,0.0103
Singapore,Cattle,kt,2014,0.0103
Singapore,Cattle,kt,2015,0.0092
Singapore,Cattle,kt,2016,0.0098
Singapore,Cattle,kt,2017,0.0098
Singapore,Cattle,kt,2018,0.0094
Singapore,Cattle,kt,2019,0.0094
Singapore,Cattle,kt,2020,0.0094
Singapore,Cattle,kt,2021,0.0092
Singapore,Cattle,kt,2022,0.0092
Singapore,Cattle,kt,2023,0.0092
Singapore,Goats,kt,2010,0.0035
Singapore,Goats,kt,2011,0.0035
Singapore,Goats,kt,2012,0.0035
Singapore,Goats,kt,2013,0.0035
Singapore,Goats,kt,2014,0.0035
Singapore,Goats,kt,2015,0.0036
Singapore,Goats,kt,2016,0.0036
Singapore,Goats,kt,2017,0.0036
Singapore,Goats,kt,2018,0.0038
Singapore,Goats,kt,2019,0.0037
Singapore,Goats,kt,2020,0.0037
Singapore,Goats,kt,2021,0.0038
Singapore,Goats,kt,2022,0.0039
Singapore,Goats,kt,2023,0.0039
Sri Lanka,Buffalo,kt,2010,25.359
Sri Lanka,Buffalo,kt,2011,24.3072
Sri Lanka,Buffalo,kt,2012,24.8778
Sri Lanka,Buffalo,kt,2013,22.8456
Sri Lanka,Buffalo,kt,2014,19.2414
Sri Lanka,Buffalo,kt,2015,19.3848
Sri Lanka,Buffalo,kt,2016,16.005
Sri Lanka,Buffalo,kt,2017,17.013
Sri Lanka,Buffalo,kt,2018,18.5274
Sri Lanka,Buffalo,kt,2019,17.9058
Sri Lanka,Buffalo,kt,2020,19.38
Sri Lanka,Buffalo,kt,2021,19.9926
Sri Lanka,Buffalo,kt,2022,19.4922
Sri Lanka,Buffalo,kt,2023,19.6206
Sri Lanka,Cattle,kt,2010,42.5756
Sri Lanka,Cattle,kt,2011,43.3145
Sri Lanka,Cattle,kt,2012,45.5822
Sri Lanka,Cattle,kt,2013,44.5473
Sri Lanka,Cattle,kt,2014,42.2822
Sri Lanka,Cattle,kt,2015,42.0336
Sri Lanka,Cattle,kt,2016,37.3053
Sri Lanka,Cattle,kt,2017,39.3338
Sri Lanka,Cattle,kt,2018,43.6725
Sri Lanka,Cattle,kt,2019,42.7504
Sri Lanka,Cattle,kt,2020,43.7767
Sri Lanka,Cattle,kt,2021,45.0289
Sri Lanka,Cattle,kt,2022,44.8235
Sri Lanka,Cattle,kt,2023,44.4959
Sri Lanka,Goats,kt,2010,1.9495
Sri Lanka,Goats,kt,2011,1.9589
Sri Lanka,Goats,kt,2012,2.0016
Sri Lanka,Goats,kt,2013,1.7286
Sri Lanka,Goats,kt,2014,1.561
Sri Lanka,Goats,kt,2015,1.6138
Sri Lanka,Goats,kt,2016,1.3924
Sri Lanka,Goats,kt,2017,1.4991
Sri Lanka,Goats,kt,2018,1.6433
Sri Lanka,Goats,kt,2019,1.6372
Sri Lanka,Goats,kt,2020,1.7457
Sri Lanka,Goats,kt,2021,1.8883
Sri Lanka,Goats,kt,2022,1.9094
Sri Lanka,Goats,kt,2023,1.8299
Sri Lanka,Sheep,kt,2010,0.0411
Sri Lanka,Sheep,kt,2011,0.043
Sri Lanka,Sheep,kt,2012,0.0477
Sri Lanka,Sheep,kt,2013,0.0493
Sri Lanka,Sheep,kt,2014,0.0574
Sri Lanka,Sheep,kt,2015,0.04
Sri Lanka,Sheep,kt,2016,0.0432
Sri Lanka,Sheep,kt,2017,0.054
Sri Lanka,Sheep,kt,2018,0.0592
Sri Lanka,Sheep,kt,2019,0.0601
Sri Lanka,Sheep,kt,2020,0.0587
Sri Lanka,Sheep,kt,2021,0.0625
Sri Lanka,Sheep,kt,2022,0.0634
Sri Lanka,Sheep,kt,2023,0.067
Sri Lanka,Swine,kt,2010,0.5865
Sri Lanka,Swine,kt,2011,0.5742
Sri Lanka,Swine,kt,2012,0.6247
Sri Lanka,Swine,kt,2013,0.5682
Sri Lanka,Swine,kt,2014,0.7365
Sri Lanka,Swine,kt,2015,0.4878
Sri Lanka,Swine,kt,2016,0.5699
Sri Lanka,Swine,kt,2017,0.6658
Sri Lanka,Swine,kt,2018,0.6859
Sri Lanka,Swine,kt,2019,0.6384
Sri Lanka,Swine,kt,2020,0.6485
Sri Lanka,Swine,kt,2021,0.6931
Sri Lanka,Swine,kt,2022,0.7018
Sri Lanka,Swine,kt,2023,0.7138
Syrian Arab Republic,Buffalo,kt,2010,0.42
Syrian Arab Republic,Buffalo,kt,2011,0.4445
Syrian Arab Republic,Buffalo,kt,2012,0.4445
Syrian Arab Republic,Buffalo,kt,2013,0.4558
Syrian Arab Republic,Buffalo,kt,2014,0.476
Syrian Arab Republic,Buffalo,kt,2015,0.48
Syrian Arab Republic,Buffalo,kt,2016,0.48
Syrian Arab Republic,Buffalo,kt,2017,0.4198
Syrian Arab Republic,Buffalo,kt,2018,0.4193
Syrian Arab Republic,Buffalo,kt,2019,0.4288
Syrian Arab Republic,Buffalo,kt,2020,0.4307
Syrian Arab Republic,Buffalo,kt,2021,0.3859
Syrian Arab Republic,Buffalo,kt,2022,0.3938
Syrian Arab Republic,Buffalo,kt,2023,0.3901
Syrian Arab Republic,Cattle,kt,2010,40.6139
Syrian Arab Republic,Cattle,kt,2011,45.3513
Syrian Arab Republic,Cattle,kt,2012,45.3858
Syrian Arab Republic,Cattle,kt,2013,45.5162
Syrian Arab Republic,Cattle,kt,2014,44.6309
Syrian Arab Republic,Cattle,kt,2015,43.5172
Syrian Arab Republic,Cattle,kt,2016,43.5215
Syrian Arab Republic,Cattle,kt,2017,33.9837
Syrian Arab Republic,Cattle,kt,2018,31.3457
Syrian Arab Republic,Cattle,kt,2019,32.2969
Syrian Arab Republic,Cattle,kt,2020,36.523
Syrian Arab Republic,Cattle,kt,2021,35.9426
Syrian Arab Republic,Cattle,kt,2022,35.0355
Syrian Arab Republic,Cattle,kt,2023,34.4625
Syrian Arab Republic,Goats,kt,2010,10.6347
Syrian Arab Republic,Goats,kt,2011,11.86
Syrian Arab Republic,Goats,kt,2012,11.8535
Syrian Arab Republic,Goats,kt,2013,11.8612
Syrian Arab Republic,Goats,kt,2014,11.8175
Syrian Arab Republic,Goats,kt,2015,11.8186
Syrian Arab Republic,Goats,kt,2016,11.8186
Syrian Arab Republic,Goats,kt,2017,9.3407
Syrian Arab Republic,Goats,kt,2018,9.3397
Syrian Arab Republic,Goats,kt,2019,9.5345
Syrian Arab Republic,Goats,kt,2020,10.3189
Syrian Arab Republic,Goats,kt,2021,9.8568
Syrian Arab Republic,Goats,kt,2022,10.4878
Syrian Arab Republic,Goats,kt,2023,11.3346
Syrian Arab Republic,Sheep,kt,2010,79.8816
Syrian Arab Republic,Sheep,kt,2011,93.0667
Syrian Arab Republic,Sheep,kt,2012,93.0236
Syrian Arab Republic,Sheep,kt,2013,92.7962
Syrian Arab Republic,Sheep,kt,2014,91.9694
Syrian Arab Republic,Sheep,kt,2015,86.1067
Syrian Arab Republic,Sheep,kt,2016,79.788
Syrian Arab Republic,Sheep,kt,2017,71.4616
Syrian Arab Republic,Sheep,kt,2018,72.3708
Syrian Arab Republic,Sheep,kt,2019,74.9719
Syrian Arab Republic,Sheep,kt,2020,82.7764
Syrian Arab Republic,Sheep,kt,2021,86.4334
Syrian Arab Republic,Sheep,kt,2022,91.9129
Syrian Arab Republic,Sheep,kt,2023,95.6313
Syrian Arab Republic,Swine,kt,2010,0.0001
Syrian Arab Republic,Swine,kt,2011,0.0001
Syrian Arab Republic,Swine,kt,2012,0.0001
Syrian Arab Republic,Swine,kt,2013,0
Syrian Arab Republic,Swine,kt,2014,0
Syrian Arab Republic,Swine,kt,2015,0
Syrian Arab Republic,Swine,kt,2016,0
Syrian Arab Republic,Swine,kt,2017,0.0001
Syrian Arab Republic,Swine,kt,2018,0.0001
Syrian Arab Republic,Swine,kt,2019,0
Syrian Arab Republic,Swine,kt,2020,0
Syrian Arab Republic,Swine,kt,2021,0
Syrian Arab Republic,Swine,kt,2022,0
Syrian Arab Republic,Swine,kt,2023,0
Tajikistan,Buffalo,kt,2010,0.84
Tajikistan,Buffalo,kt,2011,0.84
Tajikistan,Buffalo,kt,2012,0.84
Tajikistan,Buffalo,kt,2013,0.84
Tajikistan,Buffalo,kt,2014,0.84
Tajikistan,Buffalo,kt,2015,0.852
Tajikistan,Buffalo,kt,2016,0.8625
Tajikistan,Buffalo,kt,2017,0.8679
Tajikistan,Buffalo,kt,2018,0.871
Tajikistan,Buffalo,kt,2019,0.8737
Tajikistan,Buffalo,kt,2020,0.8765
Tajikistan,Buffalo,kt,2021,0.8725
Tajikistan,Buffalo,kt,2022,0.8751
Tajikistan,Buffalo,kt,2023,0.8778
Tajikistan,Cattle,kt,2010,115.4343
Tajikistan,Cattle,kt,2011,119.613
Tajikistan,Cattle,kt,2012,126.8116
Tajikistan,Cattle,kt,2013,130.9842
Tajikistan,Cattle,kt,2014,133.1312
Tajikistan,Cattle,kt,2015,138.8682
Tajikistan,Cattle,kt,2016,143.2328
Tajikistan,Cattle,kt,2017,145.9223
Tajikistan,Cattle,kt,2018,146.7295
Tajikistan,Cattle,kt,2019,148.9612
Tajikistan,Cattle,kt,2020,150.873
Tajikistan,Cattle,kt,2021,155.903
Tajikistan,Cattle,kt,2022,161.017
Tajikistan,Cattle,kt,2023,159.2258
Tajikistan,Goats,kt,2010,8.0882
Tajikistan,Goats,kt,2011,8.5114
Tajikistan,Goats,kt,2012,8.8112
Tajikistan,Goats,kt,2013,9.3316
Tajikistan,Goats,kt,2014,9.3495
Tajikistan,Goats,kt,2015,9.7862
Tajikistan,Goats,kt,2016,10.0473
Tajikistan,Goats,kt,2017,9.9427
Tajikistan,Goats,kt,2018,9.9826
Tajikistan,Goats,kt,2019,9.9592
Tajikistan,Goats,kt,2020,9.973
Tajikistan,Goats,kt,2021,10.4497
Tajikistan,Goats,kt,2022,10.5841
Tajikistan,Goats,kt,2023,10.7236
Tajikistan,Sheep,kt,2010,13.3486
Tajikistan,Sheep,kt,2011,13.9156
Tajikistan,Sheep,kt,2012,14.7609
Tajikistan,Sheep,kt,2013,15.7972
Tajikistan,Sheep,kt,2014,16.4573
Tajikistan,Sheep,kt,2015,17.1574
Tajikistan,Sheep,kt,2016,17.799
Tajikistan,Sheep,kt,2017,18.5424
Tajikistan,Sheep,kt,2018,18.7003
Tajikistan,Sheep,kt,2019,19.0609
Tajikistan,Sheep,kt,2020,19.5476
Tajikistan,Sheep,kt,2021,19.103
Tajikistan,Sheep,kt,2022,19.2372
Tajikistan,Sheep,kt,2023,19.2959
Tajikistan,Swine,kt,2010,0.0013
Tajikistan,Swine,kt,2011,0.0016
Tajikistan,Swine,kt,2012,0.0021
Tajikistan,Swine,kt,2013,0.0015
Tajikistan,Swine,kt,2014,0.0015
Tajikistan,Swine,kt,2015,0.0013
Tajikistan,Swine,kt,2016,0.0008
Tajikistan,Swine,kt,2017,0.0005
Tajikistan,Swine,kt,2018,0.0006
Tajikistan,Swine,kt,2019,0.0004
Tajikistan,Swine,kt,2020,0.0003
Tajikistan,Swine,kt,2021,0.0003
Tajikistan,Swine,kt,2022,0.0003
Tajikistan,Swine,kt,2023,0.0009
Thailand,Buffalo,kt,2010,92.4908
Thailand,Buffalo,kt,2011,90.5007
Thailand,Buffalo,kt,2012,87.9035
Thailand,Buffalo,kt,2013,73.4623
Thailand,Buffalo,kt,2014,58.145
Thailand,Buffalo,kt,2015,56.43
Thailand,Buffalo,kt,2016,66.1271
Thailand,Buffalo,kt,2017,66.1293
Thailand,Buffalo,kt,2018,65.7763
Thailand,Buffalo,kt,2019,65.9589
Thailand,Buffalo,kt,2020,63.0871
Thailand,Buffalo,kt,2021,59.536
Thailand,Buffalo,kt,2022,55.3863
Thailand,Buffalo,kt,2023,50.7172
Thailand,Cattle,kt,2010,320.9065
Thailand,Cattle,kt,2011,291.1555
Thailand,Cattle,kt,2012,270.0956
Thailand,Cattle,kt,2013,258.7597
Thailand,Cattle,kt,2014,246.4355
Thailand,Cattle,kt,2015,240.4583
Thailand,Cattle,kt,2016,238.3383
Thailand,Cattle,kt,2017,237.3243
Thailand,Cattle,kt,2018,236.3477
Thailand,Cattle,kt,2019,234.5945
Thailand,Cattle,kt,2020,236.0888
Thailand,Cattle,kt,2021,235.677
Thailand,Cattle,kt,2022,235.4535
Thailand,Cattle,kt,2023,235.7398
Thailand,Goats,kt,2010,1.985
Thailand,Goats,kt,2011,2.2319
Thailand,Goats,kt,2012,2.4107
Thailand,Goats,kt,2013,2.1942
Thailand,Goats,kt,2014,2.3362
Thailand,Goats,kt,2015,2.3379
Thailand,Goats,kt,2016,2.3504
Thailand,Goats,kt,2017,2.3899
Thailand,Goats,kt,2018,2.399
Thailand,Goats,kt,2019,2.4193
Thailand,Goats,kt,2020,2.4174
Thailand,Goats,kt,2021,2.4524
Thailand,Goats,kt,2022,2.4857
Thailand,Goats,kt,2023,2.5234
Thailand,Sheep,kt,2010,0.2243
Thailand,Sheep,kt,2011,0.269
Thailand,Sheep,kt,2012,0.2819
Thailand,Sheep,kt,2013,0.2186
Thailand,Sheep,kt,2014,0.2283
Thailand,Sheep,kt,2015,0.2244
Thailand,Sheep,kt,2016,0.2183
Thailand,Sheep,kt,2017,0.2208
