Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2015,2015,kg/cap,0.36,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2015,2015,kcal/cap/d,1.36,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2015,2015,g/cap/d,0.18,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2016,2016,kg/cap,0.36,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2016,2016,kcal/cap/d,1.35,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2016,2016,g/cap/d,0.18,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2017,2017,kg/cap,0.33,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2017,2017,kcal/cap/d,1.25,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2017,2017,g/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2018,2018,kg/cap,0.32,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2018,2018,kcal/cap/d,1.19,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2018,2018,g/cap/d,0.16,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2019,2019,kg/cap,0.31,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2019,2019,kcal/cap/d,1.15,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2019,2019,g/cap/d,0.16,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2020,2020,kg/cap,0.3,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2020,2020,kcal/cap/d,1.12,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2020,2020,g/cap/d,0.15,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2021,2021,kg/cap,0.29,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2021,2021,kcal/cap/d,1.1,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2021,2021,g/cap/d,0.15,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2022,2022,kg/cap,0.29,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2022,2022,kcal/cap/d,1.07,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2022,2022,g/cap/d,0.15,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2023,2023,kg/cap,0.28,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2735,"Meat, Other",2023,2023,kcal/cap/d,1.05,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2023,2023,g/cap/d,0.14,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2010,2010,kg/cap,0.12,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2010,2010,kcal/cap/d,0.25,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2010,2010,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2011,2011,kg/cap,0.14,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2011,2011,kcal/cap/d,0.29,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2011,2011,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2012,2012,kg/cap,0.16,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2012,2012,kcal/cap/d,0.33,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2012,2012,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2013,2013,kg/cap,0.18,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2013,2013,kcal/cap/d,0.38,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2013,2013,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2014,2014,kg/cap,0.19,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2014,2014,kcal/cap/d,0.41,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2014,2014,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2015,2015,kg/cap,0.21,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2015,2015,kcal/cap/d,0.45,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2015,2015,g/cap/d,0.07,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2016,2016,kg/cap,0.23,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2016,2016,kcal/cap/d,0.5,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2016,2016,g/cap/d,0.07,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2017,2017,kg/cap,0.25,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2017,2017,kcal/cap/d,0.54,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2017,2017,g/cap/d,0.08,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2018,2018,kg/cap,0.27,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2018,2018,kcal/cap/d,0.58,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2018,2018,g/cap/d,0.08,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2019,2019,kg/cap,0.28,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2019,2019,kcal/cap/d,0.61,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2019,2019,g/cap/d,0.09,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2020,2020,kg/cap,0.31,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2020,2020,kcal/cap/d,0.67,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2020,2020,g/cap/d,0.1,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2021,2021,kg/cap,0.33,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2021,2021,kcal/cap/d,0.71,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2021,2021,g/cap/d,0.1,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2022,2022,kg/cap,0.33,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2022,2022,kcal/cap/d,0.7,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2022,2022,g/cap/d,0.1,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2023,2023,kg/cap,0.32,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2761,Freshwater Fish,2023,2023,kcal/cap/d,0.69,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2023,2023,g/cap/d,0.1,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2017,2017,kg/cap,0.18,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2017,2017,kcal/cap/d,0.21,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2017,2017,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2018,2018,kg/cap,0.15,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2018,2018,kcal/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2018,2018,g/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2019,2019,kg/cap,0.11,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2019,2019,kcal/cap/d,0.12,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2019,2019,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2020,2020,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2020,2020,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2021,2021,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2021,2021,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2022,2022,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2023,2023,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2762,Demersal Fish,2023,2023,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2018,2018,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2018,2018,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2019,2019,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2019,2019,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2020,2020,kg/cap,0.08,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2020,2020,kcal/cap/d,0.19,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2020,2020,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2021,2021,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2021,2021,kcal/cap/d,0.12,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2021,2021,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2022,2022,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2022,2022,kcal/cap/d,0.12,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2022,2022,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2023,2023,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2763,Pelagic Fish,2023,2023,kcal/cap/d,0.12,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2023,2023,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2018,2018,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2019,2019,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2020,2020,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2020,2020,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2021,2021,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2021,2021,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2022,2022,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2022,2022,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2023,2023,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2023,2023,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2020,2020,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2765,Crustaceans,2020,2020,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2021,2021,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2765,Crustaceans,2021,2021,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2765,Crustaceans,2022,2022,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2023,2023,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2765,Crustaceans,2023,2023,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2020,2020,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2766,Cephalopods,2020,2020,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2021,2021,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2766,Cephalopods,2021,2021,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2766,Cephalopods,2022,2022,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2023,2023,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,664,Food supply (kcal/capita/day),S2766,Cephalopods,2023,2023,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),4,Afghanistan,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2020,2020,kg/cap,0,E,Estimated value,
